claim_id,treaty_id,loss_date,reported_date,paid_date,claim_amount,reserve_amount,recovery_amount,cause_of_loss,catastrophe_code,latitude,longitude,status,adjuster,claim_type,development_year,ultimate_loss
CLM7280608,TR248863,2024-03-15,2024-03-20,2024-06-15,2801062.8888895777,3361275.4666674933,0.0,Theft,Not Applicable,30.159663293367444,-79.19252691924049,Open,External,Auto Physical Damage,1,2801062.8888895777
CLM6234006,TR248863,2024-03-15,2024-03-20,2024-06-15,3863287.61627994,4635945.139535928,0.0,Wind,Not Applicable,26.25798090450632,-102.27699320024678,Open,Internal,Auto Physical Damage,1,3863287.61627994
CLM8185675,TR248863,2024-03-15,2024-03-20,2024-06-15,3565665.9875735356,4278799.185088242,0.0,Wind,Not Applicable,46.468980289294294,-94.63903065024452,Open,TPA,Auto Physical Damage,1,3565665.9875735356
CLM7786003,TR248863,2024-03-15,2024-03-20,2024-06-15,2009978.7195151623,2411974.4634181946,0.0,Liability,Not Applicable,36.24648219440827,-86.19726248756265,Pending,External,Liability,1,2009978.7195151623
CLM1873222,TR248863,2024-03-15,2024-03-20,2024-06-15,1531168.3284972417,1837401.99419669,0.0,Collision,Not Applicable,28.328745632364985,-112.40876499866079,Pending,Internal,Auto Physical Damage,1,1531168.3284972417
CLM1018657,TR248863,2024-03-15,2024-03-20,2024-06-15,1406290.8656107162,1687549.0387328593,0.0,Fire,Not Applicable,34.74524544738371,-80.10515786039052,Pending,TPA,Auto Physical Damage,1,1406290.8656107162
CLM9100719,TR248863,2024-03-15,2024-03-20,2024-06-15,2423158.6894679423,2907790.4273615307,0.0,Theft,Not Applicable,44.53707986768657,-112.75434346043735,Open,External,Auto Physical Damage,1,2423158.6894679423
CLM8607568,TR248863,2024-03-15,2024-03-20,2024-06-15,1072333.1299810496,1286799.7559772595,0.0,Wind,Not Applicable,45.31693301183081,-107.76418065417778,Closed,External,Liability,1,1072333.1299810496
CLM5405544,TR248863,2024-03-15,2024-03-20,2024-06-15,666305.3753027129,799566.4503632555,0.0,Collision,Not Applicable,39.43670042643996,-121.6274562592306,Pending,Internal,Liability,1,666305.3753027129
CLM1436750,TR248863,2024-03-15,2024-03-20,2024-06-15,1950020.1115505765,2340024.133860692,0.0,Fire,Not Applicable,48.266529639481426,-89.8821653182101,Pending,TPA,Auto Physical Damage,1,1950020.1115505765
CLM2207939,TR248863,2024-03-15,2024-03-20,2024-06-15,3021389.001682995,3625666.802019594,0.0,Wind,Not Applicable,48.14372866787471,-121.85450233043963,Pending,TPA,Property,1,3021389.001682995
CLM4972839,TR248863,2024-03-15,2024-03-20,2024-06-15,4080040.4730829094,4896048.567699491,0.0,Flood,Not Applicable,28.502172767794487,-115.68481177179979,Pending,Internal,Liability,1,4080040.4730829094
CLM7885864,TR118068,2024-03-15,2024-03-20,2024-06-15,1192193.6378581217,1430632.365429746,0.0,Collision,Not Applicable,37.156899968250464,-121.87695709616551,Pending,External,Auto Physical Damage,1,1192193.6378581217
CLM8342935,TR118068,2024-03-15,2024-03-20,2024-06-15,4323596.482637354,5188315.779164825,0.0,Earthquake,Not Applicable,38.42816722110856,-107.79552623511898,Open,External,Auto Physical Damage,1,4323596.482637354
CLM1303409,TR118068,2024-03-15,2024-03-20,2024-06-15,1130675.1404557836,1356810.1685469402,0.0,Flood,Not Applicable,43.94435911070939,-95.8679532000969,Closed,TPA,Liability,1,1130675.1404557836
CLM5247584,TR118068,2024-03-15,2024-03-20,2024-06-15,1418911.7483061904,1702694.0979674284,0.0,Earthquake,Not Applicable,25.36458842593192,-96.321633151636,Open,External,Liability,1,1418911.7483061904
CLM3560133,TR118068,2024-03-15,2024-03-20,2024-06-15,3502289.0137574356,4202746.816508923,0.0,Liability,Not Applicable,30.158719430155905,-98.36197757764518,Pending,TPA,Liability,1,3502289.0137574356
CLM9013138,TR118068,2024-03-15,2024-03-20,2024-06-15,1321679.771383247,1586015.7256598964,0.0,Wind,Not Applicable,42.29632148237957,-76.27453434176837,Open,External,Liability,1,1321679.771383247
CLM9185576,TR118068,2024-03-15,2024-03-20,2024-06-15,3769885.467438808,4523862.56092657,0.0,Fire,Not Applicable,32.09772172744738,-75.004387147376,Open,Internal,Auto Physical Damage,1,3769885.467438808
CLM5225514,TR118068,2024-03-15,2024-03-20,2024-06-15,1847228.9336752018,2216674.720410242,0.0,Fire,Not Applicable,34.83320269417045,-87.71411205780447,Closed,TPA,Property,1,1847228.9336752018
CLM6493855,TR285748,2024-03-15,2024-03-20,2024-06-15,1635994.0074064785,1963192.8088877741,0.0,Fire,Not Applicable,36.27140705478405,-107.54112764660681,Open,TPA,Auto Physical Damage,1,1635994.0074064785
CLM3833890,TR285748,2024-03-15,2024-03-20,2024-06-15,1676745.5186975324,2012094.6224370387,0.0,Liability,Not Applicable,36.55263658065261,-66.8108464639443,Pending,Internal,Liability,1,1676745.5186975324
CLM7921439,TR285748,2024-03-15,2024-03-20,2024-06-15,4214162.975409763,5056995.570491715,0.0,Flood,Not Applicable,46.675142199925745,-93.19344142159542,Pending,Internal,Property,1,4214162.975409763
CLM2590972,TR285748,2024-03-15,2024-03-20,2024-06-15,316037.66857715,379245.20229258,0.0,Theft,Not Applicable,30.314926342036948,-97.24578987264557,Open,Internal,Liability,1,316037.66857715
CLM9530271,TR285748,2024-03-15,2024-03-20,2024-06-15,4762667.810806062,5715201.372967274,0.0,Theft,Not Applicable,37.963251730230056,-89.97423285285248,Open,External,Property,1,4762667.810806062
CLM7000385,TR285748,2024-03-15,2024-03-20,2024-06-15,4033929.9434707575,4840715.932164908,0.0,Earthquake,Not Applicable,32.37754455160393,-85.37412386340145,Closed,TPA,Auto Physical Damage,1,4033929.9434707575
CLM4588205,TR480430,2024-03-15,2024-03-20,2024-06-15,2012331.0238758603,2414797.2286510323,0.0,Fire,Not Applicable,40.882863837405395,-96.77191623881909,Open,External,Liability,1,2012331.0238758603
CLM7783888,TR480430,2024-03-15,2024-03-20,2024-06-15,2426188.2664079363,2911425.9196895235,0.0,Collision,Not Applicable,43.80951143173452,-121.80954887145258,Closed,Internal,Liability,1,2426188.2664079363
CLM9205506,TR480430,2024-03-15,2024-03-20,2024-06-15,3623916.4107076805,4348699.692849216,0.0,Theft,Not Applicable,46.47705628373175,-108.11860683816319,Closed,Internal,Liability,1,3623916.4107076805
CLM1083399,TR480430,2024-03-15,2024-03-20,2024-06-15,581906.5762478338,698287.8914974005,0.0,Flood,Not Applicable,38.44766674631762,-80.53599700245329,Pending,Internal,Auto Physical Damage,1,581906.5762478338
CLM9451246,TR480430,2024-03-15,2024-03-20,2024-06-15,3394422.0720184483,4073306.486422138,0.0,Earthquake,Not Applicable,32.30466766654075,-80.7470463227104,Closed,TPA,Auto Physical Damage,1,3394422.0720184483
CLM1356832,TR480430,2024-03-15,2024-03-20,2024-06-15,4284310.567387044,5141172.680864453,0.0,Earthquake,Not Applicable,29.171519622042734,-69.45513064472742,Pending,External,Liability,1,4284310.567387044
CLM2506359,TR480430,2024-03-15,2024-03-20,2024-06-15,1879796.5998411835,2255755.91980942,0.0,Theft,Not Applicable,48.666309311826936,-67.69794359665083,Open,TPA,Property,1,1879796.5998411835
CLM2225795,TR480430,2024-03-15,2024-03-20,2024-06-15,1755708.1193693187,2106849.7432431825,0.0,Flood,Not Applicable,39.232928028585405,-82.06686548909346,Open,TPA,Auto Physical Damage,1,1755708.1193693187
CLM3857841,TR411595,2024-03-15,2024-03-20,2024-06-15,34012.68077156129,40815.216925873545,0.0,Flood,Not Applicable,39.838891465213536,-99.6069848612193,Open,TPA,Property,1,34012.68077156129
CLM5604436,TR411595,2024-03-15,2024-03-20,2024-06-15,4723907.05700269,5668688.468403228,0.0,Liability,Not Applicable,48.90456965098872,-69.37621558673212,Pending,TPA,Property,1,4723907.05700269
CLM8939218,TR411595,2024-03-15,2024-03-20,2024-06-15,4149051.850071402,4978862.220085682,0.0,Earthquake,Not Applicable,44.76864929244891,-84.6041514597344,Open,Internal,Liability,1,4149051.850071402
CLM8125957,TR411595,2024-03-15,2024-03-20,2024-06-15,79246.09487523427,95095.31385028112,0.0,Wind,Not Applicable,37.47419200873006,-115.73178798597286,Open,External,Auto Physical Damage,1,79246.09487523427
CLM7948808,TR411595,2024-03-15,2024-03-20,2024-06-15,2152972.8993925946,2583567.4792711134,0.0,Liability,Not Applicable,41.57561996805264,-124.16848788888639,Pending,Internal,Auto Physical Damage,1,2152972.8993925946
CLM8884200,TR411595,2024-03-15,2024-03-20,2024-06-15,642510.6451698289,771012.7742037947,0.0,Flood,Not Applicable,30.223864375086066,-92.0431935070965,Pending,External,Auto Physical Damage,1,642510.6451698289
CLM6485650,TR411595,2024-03-15,2024-03-20,2024-06-15,511556.29598668404,613867.5551840208,0.0,Flood,Not Applicable,42.28416720230166,-89.94600668632697,Pending,External,Property,1,511556.29598668404
CLM1595135,TR411595,2024-03-15,2024-03-20,2024-06-15,4408429.543468995,5290115.452162794,0.0,Theft,Not Applicable,35.71695537900504,-108.72828797680268,Closed,TPA,Auto Physical Damage,1,4408429.543468995
CLM8150047,TR411595,2024-03-15,2024-03-20,2024-06-15,3851828.765702869,4622194.518843442,0.0,Earthquake,Not Applicable,43.92566122665564,-71.92175048747094,Closed,TPA,Auto Physical Damage,1,3851828.765702869
CLM9739150,TR411595,2024-03-15,2024-03-20,2024-06-15,784944.7728827348,941933.7274592817,0.0,Flood,Not Applicable,35.730164445942194,-111.97271123980033,Pending,Internal,Property,1,784944.7728827348
CLM2179374,TR411595,2024-03-15,2024-03-20,2024-06-15,3356189.654432459,4027427.5853189505,0.0,Flood,Not Applicable,31.122121239994303,-71.39686982271616,Open,External,Auto Physical Damage,1,3356189.654432459
CLM4150988,TR411595,2024-03-15,2024-03-20,2024-06-15,1923508.2149199394,2308209.857903927,0.0,Liability,Not Applicable,36.942457972888874,-72.24058814453383,Closed,External,Liability,1,1923508.2149199394
CLM6419908,TR714359,2024-03-15,2024-03-20,2024-06-15,364578.3525179453,437494.0230215343,0.0,Wind,Not Applicable,47.81041646744147,-70.63578444186045,Pending,TPA,Liability,1,364578.3525179453
CLM7616856,TR714359,2024-03-15,2024-03-20,2024-06-15,4790527.445517004,5748632.934620404,0.0,Fire,Not Applicable,47.75435087992457,-92.44311412491085,Closed,Internal,Liability,1,4790527.445517004
CLM6613772,TR714359,2024-03-15,2024-03-20,2024-06-15,201625.24244102888,241950.29092923464,0.0,Wind,Not Applicable,26.069715464365196,-78.48844186568232,Closed,TPA,Property,1,201625.24244102888
CLM8508412,TR714359,2024-03-15,2024-03-20,2024-06-15,4196430.3403277835,5035716.40839334,0.0,Fire,Not Applicable,38.56238332328727,-91.71294347913896,Open,TPA,Liability,1,4196430.3403277835
CLM9392380,TR714359,2024-03-15,2024-03-20,2024-06-15,1484433.8190091262,1781320.5828109514,0.0,Fire,Not Applicable,37.54611252365384,-121.72723155245919,Open,Internal,Liability,1,1484433.8190091262
CLM3370032,TR714359,2024-03-15,2024-03-20,2024-06-15,959741.6933211572,1151690.0319853886,0.0,Earthquake,Not Applicable,42.06263558787319,-113.22481346842409,Open,External,Auto Physical Damage,1,959741.6933211572
CLM2578926,TR714359,2024-03-15,2024-03-20,2024-06-15,4976920.911018282,5972305.093221938,0.0,Fire,Not Applicable,29.551797589995374,-109.46788983533365,Closed,Internal,Property,1,4976920.911018282
CLM2689282,TR714359,2024-03-15,2024-03-20,2024-06-15,4893343.688380402,5872012.426056482,0.0,Liability,Not Applicable,41.403185352909375,-67.79462162099655,Closed,External,Liability,1,4893343.688380402
CLM2373201,TR301862,2024-03-15,2024-03-20,2024-06-15,3930425.189502877,4716510.227403453,0.0,Fire,Not Applicable,38.05999815860942,-72.7233506036271,Open,TPA,Liability,1,3930425.189502877
CLM6394722,TR301862,2024-03-15,2024-03-20,2024-06-15,1298751.2264646492,1558501.471757579,0.0,Earthquake,Not Applicable,47.934279045937274,-103.83640717496559,Open,Internal,Auto Physical Damage,1,1298751.2264646492
CLM9114431,TR301862,2024-03-15,2024-03-20,2024-06-15,1703823.2578548,2044587.90942576,0.0,Flood,Not Applicable,45.95610618643307,-97.9514259900691,Closed,Internal,Auto Physical Damage,1,1703823.2578548
CLM2731592,TR301862,2024-03-15,2024-03-20,2024-06-15,548547.4741567958,658256.9689881549,0.0,Flood,Not Applicable,38.19345302719443,-73.94555006382245,Open,Internal,Auto Physical Damage,1,548547.4741567958
CLM4853123,TR301862,2024-03-15,2024-03-20,2024-06-15,39121.91256494278,46946.29507793133,0.0,Fire,Not Applicable,30.39931990797969,-102.30477931826802,Closed,TPA,Liability,1,39121.91256494278
CLM5345811,TR301862,2024-03-15,2024-03-20,2024-06-15,4995052.362505784,5994062.835006941,0.0,Theft,Not Applicable,45.8441964743312,-95.10168601537858,Open,External,Auto Physical Damage,1,4995052.362505784
CLM6718554,TR301862,2024-03-15,2024-03-20,2024-06-15,4795082.439658715,5754098.927590459,0.0,Liability,Not Applicable,35.78474356023931,-84.76892202265508,Closed,Internal,Auto Physical Damage,1,4795082.439658715
CLM2830628,TR301862,2024-03-15,2024-03-20,2024-06-15,4683880.988970786,5620657.186764943,0.0,Theft,Not Applicable,28.418032289501582,-74.33083945644911,Pending,External,Liability,1,4683880.988970786
CLM9083863,TR301862,2024-03-15,2024-03-20,2024-06-15,2637620.5260761073,3165144.6312913285,0.0,Flood,Not Applicable,38.38663517466006,-80.57195238727932,Closed,TPA,Property,1,2637620.5260761073
CLM7699467,TR652726,2024-03-15,2024-03-20,2024-06-15,1609284.2903893404,1931141.1484672083,0.0,Theft,Not Applicable,39.83939368615191,-108.28387848880776,Closed,External,Auto Physical Damage,1,1609284.2903893404
CLM1153849,TR652726,2024-03-15,2024-03-20,2024-06-15,3253633.9975846405,3904360.7971015684,0.0,Flood,Not Applicable,31.5532352293475,-123.13648182838003,Pending,TPA,Liability,1,3253633.9975846405
CLM5983764,TR652726,2024-03-15,2024-03-20,2024-06-15,3993710.2592454883,4792452.311094586,0.0,Flood,Not Applicable,35.326398717551,-95.4652388516995,Open,Internal,Auto Physical Damage,1,3993710.2592454883
CLM4785717,TR652726,2024-03-15,2024-03-20,2024-06-15,2212503.1313753286,2655003.7576503945,0.0,Flood,Not Applicable,34.07691763870001,-71.5870880168291,Pending,TPA,Property,1,2212503.1313753286
CLM1653606,TR652726,2024-03-15,2024-03-20,2024-06-15,3603853.164912402,4324623.797894882,0.0,Wind,Not Applicable,32.19839169560281,-98.03598979675473,Open,External,Auto Physical Damage,1,3603853.164912402
CLM7995181,TR652726,2024-03-15,2024-03-20,2024-06-15,3242686.0420293766,3891223.2504352517,0.0,Earthquake,Not Applicable,45.91528849379962,-87.87587906039724,Closed,TPA,Liability,1,3242686.0420293766
CLM8367607,TR652726,2024-03-15,2024-03-20,2024-06-15,3169597.399253695,3803516.8791044336,0.0,Fire,Not Applicable,39.92362189179269,-85.16830572648459,Closed,TPA,Liability,1,3169597.399253695
CLM1720035,TR652726,2024-03-15,2024-03-20,2024-06-15,446319.7971999099,535583.7566398919,0.0,Wind,Not Applicable,40.06701502099087,-83.33840631265426,Closed,TPA,Liability,1,446319.7971999099
CLM9560311,TR652726,2024-03-15,2024-03-20,2024-06-15,2002748.8219076854,2403298.5862892224,0.0,Collision,Not Applicable,25.041321161612572,-99.32125348157643,Open,External,Auto Physical Damage,1,2002748.8219076854
CLM6355145,TR652726,2024-03-15,2024-03-20,2024-06-15,792062.4547209974,950474.9456651967,0.0,Liability,Not Applicable,30.917172836534007,-114.3810140057024,Open,Internal,Auto Physical Damage,1,792062.4547209974
CLM4565613,TR652726,2024-03-15,2024-03-20,2024-06-15,2979423.5562238195,3575308.2674685833,0.0,Wind,Not Applicable,41.22183247574773,-98.10437265931951,Pending,External,Property,1,2979423.5562238195
CLM7976300,TR652726,2024-03-15,2024-03-20,2024-06-15,1107520.534160523,1329024.6409926275,0.0,Collision,Not Applicable,43.14607864891888,-67.00554146708483,Open,External,Liability,1,1107520.534160523
CLM6568462,TR652726,2024-03-15,2024-03-20,2024-06-15,302578.0941872702,363093.7130247242,0.0,Fire,Not Applicable,28.421270717585784,-93.70001027783256,Open,TPA,Property,1,302578.0941872702
CLM7310227,TR819557,2024-03-15,2024-03-20,2024-06-15,3299737.116815915,3959684.5401790976,0.0,Liability,Not Applicable,25.090518937825802,-93.06159736134711,Pending,TPA,Property,1,3299737.116815915
CLM4223721,TR819557,2024-03-15,2024-03-20,2024-06-15,2755793.222359003,3306951.8668308035,0.0,Theft,Not Applicable,30.63734344107568,-113.42684194929832,Open,TPA,Property,1,2755793.222359003
CLM8005180,TR819557,2024-03-15,2024-03-20,2024-06-15,4884405.825749123,5861286.990898947,0.0,Liability,Not Applicable,31.286454878116324,-78.50176581482614,Open,Internal,Auto Physical Damage,1,4884405.825749123
CLM3541923,TR819557,2024-03-15,2024-03-20,2024-06-15,4079676.6817580555,4895612.018109666,0.0,Flood,Not Applicable,39.510873482684,-84.21241827218577,Pending,TPA,Auto Physical Damage,1,4079676.6817580555
CLM6058194,TR819557,2024-03-15,2024-03-20,2024-06-15,3068563.134333425,3682275.76120011,0.0,Theft,Not Applicable,27.485349159608326,-122.70427212197481,Open,TPA,Auto Physical Damage,1,3068563.134333425
CLM2779139,TR819557,2024-03-15,2024-03-20,2024-06-15,4897910.522412701,5877492.6268952405,0.0,Liability,Not Applicable,41.53056095317078,-82.70722205593052,Closed,Internal,Auto Physical Damage,1,4897910.522412701
CLM9349094,TR819557,2024-03-15,2024-03-20,2024-06-15,2521004.813584731,3025205.776301677,0.0,Liability,Not Applicable,27.683227124691786,-87.49022082158746,Closed,TPA,Auto Physical Damage,1,2521004.813584731
CLM5153087,TR787352,2024-03-15,2024-03-20,2024-06-15,1472625.221493802,1767150.2657925624,0.0,Flood,Not Applicable,40.37123838992349,-86.65982620822146,Pending,Internal,Auto Physical Damage,1,1472625.221493802
CLM9876125,TR787352,2024-03-15,2024-03-20,2024-06-15,833952.354311577,1000742.8251738924,0.0,Fire,Not Applicable,47.93918243809472,-77.32028123969013,Open,TPA,Liability,1,833952.354311577
CLM1113931,TR787352,2024-03-15,2024-03-20,2024-06-15,2377103.5605007783,2852524.272600934,0.0,Theft,Not Applicable,35.89324475562805,-92.12359396467896,Closed,TPA,Liability,1,2377103.5605007783
CLM5981151,TR787352,2024-03-15,2024-03-20,2024-06-15,2527651.619189877,3033181.9430278526,0.0,Collision,Not Applicable,39.73761824223607,-109.94510682516926,Open,Internal,Property,1,2527651.619189877
CLM4973203,TR787352,2024-03-15,2024-03-20,2024-06-15,4163993.7839917634,4996792.5407901155,0.0,Earthquake,Not Applicable,41.485188508702855,-105.5029151929499,Closed,TPA,Property,1,4163993.7839917634
CLM7021270,TR787352,2024-03-15,2024-03-20,2024-06-15,3361338.8780747596,4033606.6536897114,0.0,Wind,Not Applicable,25.541308676201297,-103.55218455423179,Closed,External,Liability,1,3361338.8780747596
CLM9760034,TR787352,2024-03-15,2024-03-20,2024-06-15,3233327.6958322446,3879993.234998693,0.0,Collision,Not Applicable,35.51788369344454,-82.82751109998594,Closed,TPA,Auto Physical Damage,1,3233327.6958322446
CLM7893610,TR112231,2024-03-15,2024-03-20,2024-06-15,1432612.5424368118,1719135.0509241743,0.0,Wind,Not Applicable,26.18310438871001,-78.09462998218696,Closed,Internal,Liability,1,1432612.5424368118
CLM4520460,TR112231,2024-03-15,2024-03-20,2024-06-15,3290827.730828723,3948993.2769944672,0.0,Theft,Not Applicable,27.153306982966857,-112.93375684292597,Pending,TPA,Auto Physical Damage,1,3290827.730828723
