treaty_id,treaty_name,treaty_type,business_line,cedant,reinsurer,currency,territory,inception_date,expiry_date,premium,commission,brokerage,retention,limit,cession_rate,minimum_premium,maximum_premium,profit_commission,loss_corridor,aggregate_limit,reinstatements,rating_method,experience_period,loss_ratio,expense_ratio,combined_ratio,total_historical_claims,total_claim_count,largest_historical_claim,average_claim_size,claim_volatility,annual_claim_frequency,total_sum_insured,total_policy_count,average_policy_size,largest_policy_size
TR723355,Chubb - Quota Share 2024,Quota Share,Property,Chubb,Hannover Re,CAD,France,2024-01-01,2024-12-31,65290034.50453582,0.2372328719071718,0.019334421865128,0.3064299178053838,0.0,0.6935700821946161,0.0,73651178.96591921,0.078470524442392,84%-122%,0.0,0,Exposure Rating,15 years,1.0964676569027785,0.3397730709956949,1.4362407278984737,10111742.201914001,6,2968854.847673162,1685290.3669856668,1214828.9728770761,1.2000000000000002,986193256.0808332,372,2651057.14000224,4968859.463711838
TR651292,State Farm - Quota Share 2024,Quota Share,Motor,State Farm,Munich Re,GBP,United States,2024-01-01,2024-12-31,42491262.37131492,0.2740557528726325,0.0447822367331616,0.6220233590269488,0.0,0.3779766409730511,38588171.22416408,46580069.92528535,0.0,Not Available,0.0,0,Original Terms,5 years,0.7140062097052084,0.4180283372080644,1.1320345469132729,13770008.597720254,6,3454532.8372098273,2295001.432953376,1411366.8037195732,1.2000000000000002,1035695026.9361273,399,2595726.8845516974,4999802.6874092175
TR883245,Allstate - Excess of Loss 2024,Excess of Loss,Property,Allstate,SCOR,EUR,Canada,2024-01-01,2024-12-31,60296295.21806604,0.0,0.0458677938479198,9537804.505971463,133529263.08360052,0.0,48702183.600528635,65516916.21197628,0.090434212335613,76%-114%,0.0,0,Cat Modeling,5 years,0.6550021190162856,0.3984382483618108,1.0534403673780963,8820441.215607129,5,3077676.1248770277,1764088.2431214259,1153386.8632077053,1.0,732651481.068672,276,2654534.3516980866,4968303.76006404
TR151246,AIG - Surplus 2024,Surplus,Marine,AIG,Munich Re,USD,Germany,2024-01-01,2024-12-31,73693101.20915647,0.2932555380460498,0.0448847912424172,791289.6683576937,2373869.0050730812,0.0,69855214.3913272,79924830.11738375,0.0,75%-117%,0.0,0,Original Terms,3 years,1.0509950389295697,0.1765573048881984,1.227552343817768,38666462.64396884,13,4955006.139082291,2974343.2803052957,1529923.6213167894,2.6,544840911.0606194,214,2545985.565703829,4999699.669204382
TR407929,AIG - Excess of Loss 2024,Excess of Loss,Health,AIG,Lloyd's of London,GBP,France,2024-01-01,2024-12-31,1291042.8768654931,0.0,0.0346004884613817,8067434.857074037,137146392.57025862,0.0,1137214.1932271,0.0,0.1733256110083891,Not Available,0.0,0,Original Terms,3 years,0.6308060706408554,0.2375498989018854,0.8683559695427407,31007028.76871331,10,4962099.683260256,3100702.876871331,1588640.859958728,2.0,396772949.7366883,154,2576447.725562911,4964328.8108690735
TR442282,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,Munich Re,GBP,United States,2024-01-01,2024-12-31,69152818.13626032,0.0,0.0274209137208144,5425801.87832058,16277405.63496174,0.0,0.0,80913413.44550812,0.0808200351089099,Not Available,0.0,0,Exposure Rating,5 years,0.8404876290963652,0.3247279867583782,1.1652156158547435,20555557.21346787,11,4304698.624877473,1868687.01940617,1526546.660019857,2.2,1159271667.1294608,466,2487707.440191976,4998710.34145273
TR107582,State Farm - Surplus 2024,Surplus,Aviation,State Farm,Hannover Re,USD,France,2024-01-01,2024-12-31,66148454.68296039,0.245111517127472,0.0218036220908008,922236.6162675084,9222366.162675085,0.0,0.0,74813326.28618239,0.1267889931037135,90%-115%,0.0,0,Exposure Rating,10 years,1.178482386591627,0.3396308166467492,1.5181132032383762,11557543.205067417,7,3622142.949595694,1651077.6007239167,1387924.6378579582,1.4000000000000001,1040939774.3112811,417,2496258.451585806,4992601.631140375
TR402602,Allstate - Surplus 2024,Surplus,Casualty,Allstate,Lloyd's of London,GBP,France,2024-01-01,2024-12-31,19388604.519774467,0.2746534971811017,0.0250259856326838,1736366.3421094618,6945465.368437847,0.0,0.0,22992530.764918104,0.0568152307648672,Not Available,0.0,0,Exposure Rating,3 years,0.91176289501697,0.224062644381658,1.135825539398628,12956965.630055077,6,3927464.29780958,2159494.271675846,1299362.8603072874,1.2000000000000002,377082735.4992703,144,2618630.1076338217,4977226.500509847
TR947376,State Farm - Catastrophe 2024,Catastrophe,Health,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,87598692.99692363,0.0,0.0186568931731523,65699861.20166512,1116897640.428307,0.0,81997533.305558,97075544.53194104,0.1511055816958774,83%-108%,5584488202.141535,3,Original Terms,3 years,1.0424322205675298,0.2380047364650261,1.280436957032556,16507014.931184232,6,4322574.788878352,2751169.155197372,1043130.0109204154,1.2000000000000002,545874473.2533286,205,2662802.308552822,4985942.938685272
TR474713,Chubb - Excess of Loss 2024,Excess of Loss,Marine,Chubb,Lloyd's of London,CAD,United Kingdom,2024-01-01,2024-12-31,17598927.4602318,0.0,0.0287228392223154,4863920.102133853,14591760.30640156,0.0,15778648.090755315,19619014.774615973,0.0,Not Available,0.0,0,Exposure Rating,15 years,0.6430748377169162,0.3569860963322314,1.0000609340491475,31036534.91814586,11,4581110.685270339,2821503.1743768966,1423780.1811758033,2.2,1098398457.6011453,430,2554415.017677082,4986460.939835185
TR295837,State Farm - Surplus 2024,Surplus,Aviation,State Farm,Lloyd's of London,CAD,United States,2024-01-01,2024-12-31,12431263.63860288,0.2127229865225429,0.0240200465324826,1409380.0946140045,8456280.567684025,0.0,0.0,13731959.305352306,0.1296381775999128,Not Available,0.0,0,Cat Modeling,10 years,0.5408673255641646,0.3451667925531518,0.8860341181173165,12747474.784911314,6,3783111.275390758,2124579.1308185523,1045537.5879521276,1.2000000000000002,1148659512.7743037,463,2480906.0751064876,4992385.807544847
TR978284,Hartford - Surplus 2024,Surplus,Property,Hartford,SCOR,EUR,United States,2024-01-01,2024-12-31,53321229.1024106,0.165689829234687,0.0243216327148367,1305636.523693147,11750728.713238323,0.0,44402581.63128564,60221060.341517486,0.163158702370869,Not Available,0.0,0,Experience Rating,3 years,1.186824614513954,0.2018311298368489,1.388655744350803,21264958.211844876,12,4969203.74576926,1772079.850987073,1460739.2291329983,2.4000000000000004,1072645823.9117633,426,2517947.9434548435,4995851.395434627
TR522745,State Farm - Catastrophe 2024,Catastrophe,Casualty,State Farm,Lloyd's of London,USD,Canada,2024-01-01,2024-12-31,77514746.38611048,0.0,0.0244612893779521,84001899.42517342,1596036089.078295,0.0,67697715.62917879,82108910.76501012,0.0,90%-106%,7980180445.391475,3,Exposure Rating,5 years,0.4339832562875996,0.1546849132738225,0.5886681695614222,28210256.981989987,8,4803508.761589503,3526282.1227487484,1556193.0720778487,1.6,732382845.0288714,287,2551856.6028880537,4967799.5087935785
TR734019,State Farm - Surplus 2024,Surplus,Aviation,State Farm,Lloyd's of London,EUR,France,2024-01-01,2024-12-31,92690953.97382404,0.2080336947824231,0.0473136361622807,723842.95594213,4343057.73565278,0.0,76221250.94735557,106174925.83056854,0.1365492424489615,93%-109%,0.0,0,Original Terms,10 years,0.4961706543068493,0.2737015134474319,0.7698721677542812,30133403.299269963,11,4958568.608479095,2739400.299933633,1488852.112660089,2.2,410584231.7960318,157,2615186.189783642,4917310.235069389
TR838309,Hartford - Catastrophe 2024,Catastrophe,Marine,Hartford,Swiss Re,CAD,United States,2024-01-01,2024-12-31,81760881.96299188,0.0,0.0246885842675401,38099142.49137217,723883707.3360713,0.0,72453818.24141508,94497652.43002236,0.0,Not Available,2895534829.344285,1,Original Terms,10 years,0.87213993347446,0.1990088982412598,1.0711488317157198,4937816.368009838,5,2491662.231405839,987563.2736019676,887685.6978508227,1.0,1162271928.806608,441,2635537.2535297233,4999182.057701849
TR276433,Allstate - Excess of Loss 2024,Excess of Loss,Health,Allstate,Munich Re,EUR,France,2024-01-01,2024-12-31,60932904.31938755,0.0,0.0436680825282217,7182472.289055477,100554612.04677668,0.0,49972588.99848724,71588123.74409999,0.0,Not Available,0.0,0,Cat Modeling,15 years,0.4464252949170878,0.1507684298257858,0.5971937247428737,16406617.552483706,6,3806927.233459288,2734436.2587472843,1135061.3953833538,1.2000000000000002,312127107.11050445,123,2537618.7569959713,4960479.015833443
TR791414,Hartford - Quota Share 2024,Quota Share,Marine,Hartford,Hannover Re,EUR,United States,2024-01-01,2024-12-31,73693403.56569833,0.3184429012778655,0.026794739389917,0.7597703492785681,0.0,0.2402296507214319,61857187.4423096,0.0,0.1743906306860042,Not Available,0.0,0,Cat Modeling,3 years,1.0929516708858231,0.2191015433989618,1.312053214284785,30671110.00679086,10,4421243.984074479,3067111.000679086,1209293.7568400858,2.0,482382020.9937769,192,2512406.359342588,4960848.913771105
TR445547,AIG - Excess of Loss 2024,Excess of Loss,Health,AIG,Munich Re,CAD,United Kingdom,2024-01-01,2024-12-31,71489152.60135366,0.0,0.0124590228207356,8293888.58736906,33175554.34947624,0.0,57474055.94026156,0.0,0.1762772243123583,Not Available,0.0,0,Experience Rating,5 years,1.0752209302536273,0.4087877968536404,1.4840087271072675,13716397.470402725,8,2944651.06078079,1714549.6838003406,1008139.2748366053,1.6,799973465.9314706,320,2499917.081035846,4996635.43665424
TR120579,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,Lloyd's of London,GBP,United States,2024-01-01,2024-12-31,70376224.12611865,0.0,0.0162934217736333,7447870.693120211,141509543.16928402,0.0,62392071.75468231,0.0,0.114069711850494,Not Available,0.0,0,Original Terms,15 years,1.1411407098824091,0.1932682303900429,1.3344089402724524,31619500.852201357,12,4661961.431476067,2634958.404350113,1364696.3433824268,2.4000000000000004,607166086.3986301,239,2540443.876144896,4969895.307985829
TR395012,AIG - Quota Share 2024,Quota Share,Marine,AIG,Munich Re,USD,Canada,2024-01-01,2024-12-31,68442515.54463984,0.2306219342114988,0.0471295870558727,0.7195835282469001,0.0,0.2804164717530999,60287820.22601126,77323616.83890083,0.1971163740649565,Not Available,0.0,0,Experience Rating,15 years,0.6954516338023733,0.3664786304662384,1.0619302642686117,26376786.167524803,9,4276133.509913561,2930754.018613867,1339867.655043052,1.8,1152839631.7852597,438,2632053.953847625,4999406.00397567
TR663755,Allstate - Excess of Loss 2024,Excess of Loss,Marine,Allstate,Munich Re,EUR,Canada,2024-01-01,2024-12-31,56571542.216983706,0.0,0.015368506507391,8171862.891656131,155265394.94146648,0.0,45710911.259934545,61559835.598948434,0.0,93%-109%,0.0,0,Cat Modeling,15 years,1.0903263538104098,0.4343427117338277,1.5246690655442374,9610569.932900513,5,3379889.6411372833,1922113.9865801025,1439903.1403439855,1.0,1199041298.2740874,481,2492809.35192118,4996415.901207453
TR730399,Hartford - Excess of Loss 2024,Excess of Loss,Casualty,Hartford,Hannover Re,GBP,Canada,2024-01-01,2024-12-31,62651632.587138146,0.0,0.030938382275064,1910949.014145007,11465694.08487004,0.0,54980550.08984869,73521525.59024185,0.0,Not Available,0.0,0,Experience Rating,3 years,1.0512433448516885,0.4333022958557032,1.4845456407073918,20996704.768522836,7,4328688.333857284,2999529.2526461193,1020678.5842826577,1.4000000000000001,664377274.7500004,259,2565163.222972974,4965975.964635627
TR610065,State Farm - Excess of Loss 2024,Excess of Loss,Aviation,State Farm,Swiss Re,EUR,United States,2024-01-01,2024-12-31,58504079.12760122,0.0,0.0143585558454805,2264170.7545467257,33962561.318200886,0.0,51561041.36878722,65601142.66108189,0.0,79%-119%,0.0,0,Cat Modeling,5 years,0.6553316612071922,0.3816651138767427,1.036996775083935,16266622.960112235,7,4327694.802066403,2323803.2800160334,1205541.3675612924,1.4000000000000001,1066798924.4504522,403,2647143.733127673,4999032.363439344
TR275718,Hartford - Excess of Loss 2024,Excess of Loss,Health,Hartford,Munich Re,GBP,Canada,2024-01-01,2024-12-31,60605071.766095094,0.0,0.0374837090154173,2745266.099103181,16471596.594619088,0.0,53615363.94309574,72404134.06101583,0.0781051407537487,Not Available,0.0,0,Experience Rating,3 years,1.1234539234157848,0.3131340780206326,1.4365880014364174,17243334.37839513,7,4781418.582345246,2463333.4826278756,1556305.4013740611,1.4000000000000001,1146827257.1659296,458,2503989.644467095,4994865.961571891
TR551510,Allstate - Surplus 2024,Surplus,Health,Allstate,Lloyd's of London,USD,France,2024-01-01,2024-12-31,57324390.83092277,0.2456087273968232,0.0332130171179694,1161216.130211071,5806080.651055356,0.0,52152413.46582324,0.0,0.1467860324606458,79%-125%,0.0,0,Exposure Rating,15 years,1.0365859818480312,0.2630077439008725,1.299593725748904,41005017.82225447,15,4917952.720321179,2733667.854816965,1665778.2592154234,3.0,1100440451.667482,435,2529748.164752832,4989225.06561036
TR654219,AIG - Catastrophe 2024,Catastrophe,Property,AIG,SCOR,GBP,Germany,2024-01-01,2024-12-31,69332714.16546977,0.0,0.018935708423811,77694098.65349858,1320799677.109476,0.0,57693486.93363894,82981200.47187726,0.0764175171749758,Not Available,2641599354.2189517,4,Original Terms,5 years,0.7102947349911353,0.2513299799293517,0.9616247149204872,37356894.09009638,13,4625316.361245756,2873607.2376997215,1451483.4641117377,2.6,879956538.3160374,344,2558013.1927791787,4957560.261777789
TR486414,State Farm - Quota Share 2024,Quota Share,Health,State Farm,SCOR,GBP,Canada,2024-01-01,2024-12-31,26471063.8156199,0.2893509717120345,0.0409191201150766,0.2872446285638101,0.0,0.7127553714361898,21185187.743062396,28270919.462360863,0.0729561022048091,84%-109%,0.0,0,Experience Rating,5 years,0.5011696814305567,0.3001140684582549,0.8012837498888117,42008943.88226871,15,4979696.249831676,2800596.258817914,1983843.3925977156,3.0,1179808792.7882285,452,2610196.4442217443,4991792.6374000255
TR556064,Allstate - Surplus 2024,Surplus,Health,Allstate,Hannover Re,USD,France,2024-01-01,2024-12-31,17384695.781736523,0.2892004377602329,0.0439331082086723,1796390.0014699595,5389170.004409879,0.0,14501138.184568116,0.0,0.1457856022719997,77%-106%,0.0,0,Original Terms,3 years,0.6936607016827956,0.3978659785623131,1.091526680245109,34789760.45250895,11,4990497.7576813875,3162705.4956826316,1744119.9312608195,2.2,461695236.1730225,192,2404662.688401159,4994317.788766658
TR226096,Hartford - Surplus 2024,Surplus,Health,Hartford,SCOR,CAD,United States,2024-01-01,2024-12-31,19933813.64172925,0.2471540586356381,0.0146098568736469,1498581.0349016632,8991486.209409978,0.0,0.0,21093086.541536532,0.0795644689706346,86%-118%,0.0,0,Experience Rating,15 years,0.7987138828086549,0.356309641037335,1.1550235238459898,27614088.526952546,9,4662469.816420211,3068232.058550283,1316313.9015048575,1.8,951068838.1228057,369,2577422.3255360588,4979160.446130555
TR190486,Allstate - Catastrophe 2024,Catastrophe,Health,Allstate,Swiss Re,GBP,United States,2024-01-01,2024-12-31,65818964.90816396,0.0,0.0297746379979195,25272340.578546654,404357449.2567465,0.0,0.0,72112062.06717211,0.0,Not Available,2021787246.2837324,2,Experience Rating,3 years,0.6269742315287263,0.1673599908421203,0.7943342223708466,14216048.649193697,7,4465769.669595663,2030864.0927419567,1733968.3098721057,1.4000000000000001,1008092485.6232913,399,2526547.5830157674,4993903.751510664
TR980732,Chubb - Excess of Loss 2024,Excess of Loss,Casualty,Chubb,Swiss Re,EUR,United Kingdom,2024-01-01,2024-12-31,72504592.14836927,0.0,0.0344770172054251,4347562.499691471,65213437.49537207,0.0,0.0,84428554.49412493,0.1333828141334997,Not Available,0.0,0,Experience Rating,5 years,0.5863754589555802,0.4479667913464188,1.034342250301999,39322932.53729454,15,4285146.957127643,2621528.835819636,1311474.5407607155,3.0,301437336.9698568,118,2554553.70313438,4975726.949180551
TR333107,State Farm - Quota Share 2024,Quota Share,Health,State Farm,Munich Re,GBP,Canada,2024-01-01,2024-12-31,28873298.457994018,0.1600499242141672,0.0357466011821703,0.4493845545638661,0.0,0.5506154454361338,0.0,33399505.916188363,0.0,78%-120%,0.0,0,Cat Modeling,10 years,0.5936363927333288,0.372158257171729,0.9657946499050578,43457903.611840606,15,4944598.952573748,2897193.574122707,1528566.4773051322,3.0,794575193.7031474,320,2483047.480322336,4970380.165506775
TR510938,Hartford - Quota Share 2024,Quota Share,Motor,Hartford,Munich Re,EUR,United States,2024-01-01,2024-12-31,51000193.78714538,0.2066990118726416,0.0455199796485816,0.3708901345168102,0.0,0.6291098654831898,46033409.889723614,0.0,0.0920664004140201,Not Available,0.0,0,Exposure Rating,5 years,0.6055612397930925,0.2987458091436866,0.9043070489367792,16196209.589790346,6,4176613.139993122,2699368.264965058,1294736.6635653991,1.2000000000000002,919613113.9245633,343,2681087.795698435,4953140.192788974
TR927167,Allstate - Quota Share 2024,Quota Share,Motor,Allstate,Lloyd's of London,GBP,France,2024-01-01,2024-12-31,92448663.7674971,0.2712849149614781,0.0209517346811295,0.7651847403830503,0.0,0.2348152596169497,76538206.80282763,102467240.17109384,0.1192303654895497,Not Available,0.0,0,Cat Modeling,5 years,1.1805810885076038,0.2667075611628775,1.447288649670481,27106799.55409743,12,4954469.698865439,2258899.9628414526,1477047.7910603706,2.4000000000000004,819932240.8838469,308,2662117.665207295,4987722.922428293
TR411972,Hartford - Catastrophe 2024,Catastrophe,Health,Hartford,Munich Re,CAD,Germany,2024-01-01,2024-12-31,73931315.83551344,0.0,0.029804819319102,52247544.05668418,992703337.0769994,0.0,0.0,0.0,0.1107554991382585,77%-116%,2978110011.230998,1,Original Terms,3 years,0.5836335594108732,0.1850829375277194,0.7687164969385927,9528688.102837408,7,3930881.370351443,1361241.157548201,1437718.6900439085,1.4000000000000001,853593880.0804125,333,2563344.985226464,4953447.132912558
TR735896,AIG - Excess of Loss 2024,Excess of Loss,Aviation,AIG,SCOR,USD,United States,2024-01-01,2024-12-31,60205455.591819994,0.0,0.0144836275814776,5203414.012786396,93661452.23015513,0.0,0.0,65221569.37976061,0.1172322477133809,87%-116%,0.0,0,Original Terms,15 years,0.9060944919102396,0.2544872209874053,1.160581712897645,14846239.408044176,9,3818453.28807521,1649582.1564493529,998250.3019010242,1.8,316805607.0979864,124,2554883.928209568,4999030.793179658
TR744107,AIG - Surplus 2024,Surplus,Marine,AIG,Lloyd's of London,USD,United Kingdom,2024-01-01,2024-12-31,45279386.497189626,0.1846335880961441,0.0236951838102223,1873340.4649192796,13113383.254434956,0.0,0.0,51523511.828223534,0.1572671243193046,Not Available,0.0,0,Cat Modeling,15 years,0.9845251405592969,0.4127866469506359,1.3973117875099328,11325363.336070072,6,4370342.307367596,1887560.5560116787,1636956.0891410157,1.2000000000000002,519770685.6436817,205,2535466.7592374715,4950997.393213831
